id,name,account_id,owner_id,stage_name,amount,probability,close_date,lead_source,lead_source_id,created_date
006yaMoYJjbnofjDtK,Evergreen Expansion 129,0013vgwc892wPHoBg4,005LrxjB8ud8tNczS1,Proposal,68393,50,2024-01-22,Event,00QXrsTz8fJaWeY2mr,2023-11-14
006r920oZsgBRaiORC,Lighthouse Expansion 130,001C0qGEwG2br6v4J1,005TK374RFpXQFXq5p,Proposal,67871,50,2024-09-12,Partner Referral,00Qz9UozagbMzguuJN,2024-04-05
006BkhEgHl4LrYkr4K,Clearwater Expansion 131,001ISQxpKuXAnFDBlW,005wBTdruibiY0OPdW,Prospecting,216318,10,2023-09-23,Partner Referral,00QTHyUO6yy3yHjrwX,2023-08-04
006liEVMYsD1Y6swDx,Cobalt Expansion 132,001qU69S6PNLFJUlsW,0051FeBviD8WOpEx9p,Prospecting,120017,10,2024-04-15,Inbound,00Qc4zdG5aeyuPipox,2024-03-12
006L31ybZ0800zPHUw,Pinnacle Expansion 133,001Bc72am7XWyWmszx,005r9q3iIp3WHLiZhI,Closed Won,21437,100,2022-07-06,Web,00Qu7ApoNj2Excx0Rj,2022-03-30
006LzzoROCdMaZpVUf,Pinnacle Expansion 134,001lEN2hOAUp9YJ639,005rwMLn2o5Z0bgUFZ,Proposal,21081,50,2022-11-23,Event,00Q1PAg6vBTJ75t0Gb,2022-09-13
006DDC5ApqqekMOJEB,BlueSky Expansion 135,001lGFuthiOr0zKpPr,005eGrxIA9j7Kap744,Negotiation,23007,70,2025-01-05,Web,00QIkNUF2FFFjdoaLj,2024-12-08
006sPhzTPaToRTGGFz,Acme Expansion 136,001IOAl4mmQmy2YAuH,005CL72UB9NlJw0t0Z,Negotiation,85481,70,2025-02-02,Web,00QnrAGE5gYpXHTMD0,2024-09-23
006vutBujkfPtXxJ0I,Summit Expansion 137,001njfADDk2kBXJMy7,005mtNZ6PjUxSYdipW,Closed Won,173029,100,2023-08-19,Partner Referral,00QIfe9scFTTuDH13s,2023-05-18
006c1VpWDp3sBUGPcj,Stratus Expansion 138,001S1122TrOR2LUzaC,005noBf4oiSp9TePzz,Prospecting,237383,10,2023-09-04,Outbound,00QbAjXcZaBwPj7N8Y,2023-06-24
006FHkfk5sIwpikFFA,Harbor Expansion 139,001MIsCNhR9Nq9VRBk,005uzGGUX4TIYx0w3I,Closed Won,174216,100,2022-10-31,Inbound,00QhILQb6mjSoqTCer,2022-06-14
006D5qFDxIydbJeh3J,Evergreen Expansion 140,001ilMPy5K8a0HTxU4,005fjwPseptfcyBFSO,Qualification,249936,25,2023-03-05,Inbound,00QXqS3monHYeBw10w,2023-01-30
006MBat5K85yrW2IF4,Pinnacle Expansion 141,001NjurZV4SOcAGHI9,0059wya6DR3pIs3IPJ,Proposal,143038,50,2022-05-04,Outbound,00Q4ZRpV04T9asVICw,2022-03-23
0065pTUzdHBKubJ6d4,Clearwater Expansion 142,001rTwdHiDMoyhh0Ez,005egJ9DcGz51VtFgp,Qualification,75450,25,2023-11-23,Outbound,00QGUZmUnUrcMn1un4,2023-10-08
006MmC4mWulnohFLVt,Cobalt Expansion 143,001KNc5GB4AuJuyn9y,005AQpXsPDqHdTKZrg,Prospecting,182666,10,2025-07-27,Event,00QQO3HsE4x73hYv3R,2025-06-16
006pVeHk7WQkx9o75a,Redwood Expansion 144,001ynq6391uko2K1Gc,005rwMLn2o5Z0bgUFZ,Closed Lost,236791,0,2024-03-05,Web,00QrbaPbhQh930V800,2024-01-16
006ZyrFHRkh58OLtfB,Stratus Expansion 145,001nvlHx06vbIQ3b7m,005lLx9Ibg63D1HhJT,Closed Won,202796,100,2023-01-23,Inbound,00Q28vvzAbNXfzPBT1,2022-11-29
006I0JLLS15QWzj5Te,BlueSky Expansion 146,001eBYzcrrWEbnsHPk,005kYbLfois6p7LjKf,Qualification,205829,25,2022-08-30,Partner Referral,00QMqwKnSF4eFqDbUb,2022-04-04
006MS7yrQiMBO9klbt,Oakridge Expansion 147,001wzL7aMr54QRRNUz,005oyndEH15fmiBogk,Closed Won,215435,100,2023-06-27,Outbound,00QVSd9KyiAmDGQNvh,2023-05-18
0069oQhIaB6m9GEUY1,Harbor Expansion 148,001SBz7VsTfUWMLSH6,005rwMLn2o5Z0bgUFZ,Proposal,162098,50,2022-10-05,Inbound,00Qc4mVtS3zlJXxbXs,2022-09-04
006YZFJWgfxiVMayhp,Evergreen Expansion 149,001QfRAlu3aCG8kuYa,005q3idaDMhXnwfocw,Proposal,185599,50,2022-02-06,Event,00Q7zBB6NE56waoIky,2022-01-07
006bxV1s3KhSCXKF8O,Pinnacle Expansion 150,00168hlcVb1j92hEE8,005Tdp9BDe2ZbrGft6,Proposal,14607,50,2022-08-06,Outbound,00QTm6VGAR1oqtf7ga,2022-03-14
006oqxUwjOWKsn98nF,Oakridge Expansion 151,001yKA4bDws24pr4AN,005TK374RFpXQFXq5p,Proposal,213288,50,2025-08-28,Partner Referral,00QBc3OKCeBJfwgUA0,2025-07-13
006gmYwfpu8bc2oTgb,Lighthouse Expansion 152,001KyGQ1iGw4yPORsP,005AjaFO16Hd8Hp1Jf,Proposal,61108,50,2024-04-12,Partner Referral,00QXUHXRO8T2yAE3HG,2023-12-06
006WN5PHqgNN0yXVNu,Stratus Expansion 153,001s3A1tRfqrsxOBGl,005WgETdcCDX1SEp32,Closed Won,33313,100,2025-03-26,Event,00QgVY0B4Am0tW9Ouf,2024-12-18
006gzY3MlCk0eGiKJJ,Evergreen Expansion 154,001W0YOWpvPCbqBrBQ,005c3NF5GIwHluYW9b,Closed Lost,204611,0,2023-09-22,Inbound,00QdtusrOxfIoZ8Rto,2023-06-22
006rdbm1HtB4WYsCK7,Harbor Expansion 155,001svOlp08rrdAvv8n,005mBDyVPIykNE1wjN,Closed Won,186907,100,2023-10-26,Web,00QF0lG7E2eaC9YWli,2023-09-03
006YvXd6y18eKWCwKt,Nimbus Expansion 156,001FfQighrKxNnTfRL,0052yGgxi1v4hCqV4x,Negotiation,72832,70,2026-04-27,Partner Referral,00QjQPDQAs2PZiBY8g,2025-12-04
0068iUitvuTtQG0AWk,Nimbus Expansion 157,001AA3guuXfZ7a8ZvX,005xQtcNnSs6fMHI2E,Closed Won,74948,100,2025-05-01,Trade Show,00QUuVhdvcecJLQEQr,2025-03-08
006vixiToELKRch6eI,Evergreen Expansion 158,001rsA2TSaokcz8mW1,005r9q3iIp3WHLiZhI,Negotiation,228712,70,2023-11-05,Outbound,00QE8WmVvM7xW3bNiU,2023-07-20
006McEbz3pgF6aKHZU,Cobalt Expansion 159,001kXmbIPfUXh50IKC,005o6FGxPqqWKpnCkp,Closed Won,32115,100,2023-05-22,Partner Referral,00QIydBjHDcKczS97r,2023-04-11
006jTapYGsqGBiawAP,Oakridge Expansion 160,001wfGi8IxYVIL3dHs,005xIxpup9aX5Yc366,Closed Won,117032,100,2025-04-17,Web,00QuSxBaTwTmT2DX2r,2025-04-01
006XhxYhy1acvVgy57,BlueSky Expansion 161,001y0l2xjWW5dkSxbg,005wBTdruibiY0OPdW,Negotiation,80927,70,2022-07-09,Inbound,00QceR4OVBxPqKclDF,2022-06-21
006i7ie8UxJsuwsv4j,Clearwater Expansion 162,001kD315kihAtOKyoW,005COStSs3dErO7Qyy,Closed Won,182348,100,2022-09-05,Trade Show,00QZ5jRIP6ml2nrMmq,2022-03-31
006h5Lza40jGUXifvt,Summit Expansion 163,001XGKA9hAAUYTBz5k,0050tsmCN12UJFtP9W,Closed Won,115207,100,2022-08-31,Outbound,00QCMXIbieaSFa9JgR,2022-04-06
006j6mrjP4KGSac5qu,Harbor Expansion 164,001vaNyQAEa6nhQZ8V,005I4QuXwZXCZDkjMX,Closed Won,92158,100,2022-08-21,Event,00QvCHaNewkakMRMzj,2022-04-21
006bQxuCYYB9v6KLn7,Nimbus Expansion 165,001Opgd8sFkHh8xPgd,005I3dLDQYUNdUVw4Y,Closed Won,91085,100,2023-08-25,Trade Show,00QpWF6yyX3TBszQgH,2023-03-12
006JY8c6oy0YAS67Ot,Nimbus Expansion 166,001YMEsRKi1sdWhYXi,005B24wkYeA8WTwY25,Closed Won,97369,100,2023-02-23,Web,00Qj1cCS3sG4nArdu7,2022-09-16
006zDZGTNwEe1NSb6f,BlueSky Expansion 167,001Lu31gPmchMAr2Ej,005CDjSs8Io3wfG3Ak,Closed Lost,107396,0,2025-04-12,Web,00QjvfFQLUNpm3AhAt,2025-03-15
006pHLNtoSfAMGhLcM,Vertex Expansion 168,001Kocy93FQ9cchvde,005oTniFgpKl8lJKqn,Qualification,43847,25,2025-02-27,Trade Show,00QobSNlMfLu5958Xn,2024-09-07
0063njUpu8Zfh6Iusr,Oakridge Expansion 169,001K3tq57sBs9oph8f,005z7MbHiOpJ6R0JED,Proposal,142793,50,2022-07-29,Web,00QRrKzE0nCCHSgvSY,2022-04-07
006BBYyUHn2Ht7tSGo,Pinnacle Expansion 170,001qrsnxlPdCqrRoNn,005bBd6E3UkbkZtoaS,Qualification,59417,25,2023-02-05,Trade Show,00QaRLHvGwxjGosl1t,2022-12-01
006gWgMLrBoIEOp2iH,Clearwater Expansion 171,001pOajT21eeGWUNkA,005gvWDGbO1EVmxn9m,Closed Lost,44732,0,2023-07-17,Event,00QjPvre2ExGwpFXRq,2023-05-31
006djjmyoOeBFPmIuH,Acme Expansion 172,001NssUo4BGLOKkA0D,005N1Jj8umhbHxSPTH,Qualification,234183,25,2022-08-05,Partner Referral,00Q0pUpA4PHRR60nGU,2022-04-04
006L3l7ECibVcI0QHI,Clearwater Expansion 173,0017GsD7Up46bIVCbY,005y5u3soBmeQ9pyxl,Proposal,43606,50,2024-11-14,Trade Show,00Q4AvAnMslaFnHkFd,2024-09-06
006uuY6hS997bGWgiJ,Clearwater Expansion 174,00199VurNyWRfPASxi,005MwKfgdf4TfBF8Zg,Negotiation,93193,70,2022-07-24,Outbound,00QAevXljvbB0tRiaK,2022-05-04
006UOfRHvJzSWVM1SG,Summit Expansion 175,001eW43rv4S4KhgTYP,005NgdXDnoq7n6eqfB,Qualification,22404,25,2022-10-10,Event,00QlozpFB6El3kekSV,2022-08-03
006YQsVYTOwKO5nMUf,Ironwood Expansion 176,0013o7KTWThTZbMBiT,005JwwpEL8xofdwkwl,Qualification,30628,25,2025-10-23,Event,00QEmdNt0qtfTbFDPY,2025-05-10
006iCVKlWWkHKNaBY6,Evergreen Expansion 177,001eZZ70FY9NngRhGy,0050fGb9Xo51dtJbLu,Closed Won,227213,100,2024-07-29,Web,00Ql54SV1cEyHpyqa5,2024-03-18
006hU1TVbbfOCP0kVs,Evergreen Expansion 178,001TJbctPkBrQyHNpH,00517kC03BFC8pxkQp,Closed Lost,219978,0,2024-09-20,Outbound,00Qt4ClJ2AuwIn0cAk,2024-06-24
006rxMueRu4NRCNMSb,Stratus Expansion 179,001SHvMtwLc5h02XIG,005M5xWWu90p0JPGJQ,Proposal,147459,50,2023-09-12,Partner Referral,00QTrx2mevENde07WK,2023-07-18
006IJFLtpkZeU2JbVh,Lighthouse Expansion 180,0013bImJX81iqCuvmz,005cFzr92UqWtEjiS5,Prospecting,154211,10,2025-11-15,Event,00QsDMNgJlMHrCkbSe,2025-09-08
006miMiXKRb2l7KR6b,Acme Expansion 181,001TcCJ1MaAcSHfDyb,00517kC03BFC8pxkQp,Closed Won,183557,100,2024-05-05,Inbound,00QePw5uAo12tu6o6S,2024-03-01
006z4fZ8xCMGlU5iT9,Acme Expansion 182,001bSIyc73veiYIb8i,005HMBcUaJasNagxn6,Negotiation,133774,70,2022-09-08,Event,00QTcbVfMHEW8gWOcB,2022-05-24
006kO2w5aChZUwOK5r,Summit Expansion 183,001xAOPKUdxDsSqSOy,005lWDDSfm41preSiA,Closed Won,164342,100,2023-09-23,Partner Referral,00Ql1vXVMHIoEWXcJj,2023-04-11
00600fqo9WoA6qhnhC,Vertex Expansion 184,001cH0JWzYfJ3y8UZg,005dJm5gIU7nUKZnv1,Prospecting,140773,10,2024-10-25,Event,00QVzxQ4q6nv9guLBu,2024-06-16
0063w5ZxbUZUBMT8cD,Ironwood Expansion 185,001xMJSHB7tIwRbSAY,005fjwPseptfcyBFSO,Closed Won,103447,100,2023-10-02,Trade Show,00QzWCNtC8ri50Uf3b,2023-07-17
0063v7UDtzY8PC7L8G,Stratus Expansion 186,001j8TRaHfupdvv4fO,005g4fdGzuew1U6NXU,Negotiation,139440,70,2026-02-07,Outbound,00QZjR8B5sHH3bh3hD,2025-08-18
006DPygsmy8FLxwioB,Vertex Expansion 187,001kK04fS9Zv49IKKI,005uzGGUX4TIYx0w3I,Proposal,182503,50,2024-09-07,Outbound,00QwCJfWqfxPJbf1zU,2024-05-07
006CLpaFERMDTcVO2g,Pinnacle Expansion 188,001GCCgIy7JRWBLtV3,005lwhmSG1MSOXLTAt,Closed Won,94062,100,2025-08-02,Event,00QyVJYDPP9d3Dqix1,2025-06-27
006wymol3E4mzU9PBP,BlueSky Expansion 189,001hR112IGDAkDksAV,005RpFPjmmumSx8sB2,Closed Won,9686,100,2025-10-14,Event,00QOM2istVyhC9Miko,2025-05-23
006r94rZ7sEfCXafQ9,Pinnacle Expansion 190,001qexVYbeNpGXoziu,005o6FGxPqqWKpnCkp,Closed Won,196071,100,2025-06-08,Event,00Qg5Ck1sx5B5tY08O,2025-04-17
00669KxDRunRS2D520,Pinnacle Expansion 191,001WjY1IhWtOKsPN48,005g1giftkTe0BXVrH,Prospecting,14685,10,2025-08-29,Outbound,00Q3lV699L5d47eQhe,2025-04-04
006glMK5IQsZreB4y5,Stratus Expansion 192,001QZwzZcjf2IpIldf,005z7MbHiOpJ6R0JED,Closed Won,53255,100,2025-11-15,Trade Show,00QG1w3sQDfvGwjb0p,2025-10-22
006rzb4rxStx2htzxw,Nimbus Expansion 193,001rWE9uRkQ85uBtmf,005EecxXglGcgO8nCu,Closed Won,91452,100,2022-11-03,Event,00QIGS7OLoXYGYE0M4,2022-07-19
0068NEFJCmiPyL7dVH,Oakridge Expansion 194,001aTvUJ1u6LVvYqCS,0052iY9Uot4wf3iCnE,Qualification,101077,25,2023-01-14,Inbound,00QDu25sq4Qfbtaza3,2022-08-09
0061NQvwNTd2GY8qLu,Clearwater Expansion 195,001rGAse3Ge0jdgkaf,005SkyTvnPdXlfxxMu,Negotiation,141648,70,2024-05-26,Event,00QGnUOuoEKzZULdgg,2024-03-19
0060U6Pzge9PXkTDaH,Northstar Expansion 196,001iE97Ozr3vNYuj0U,005OcXZdxrlsgJWBeG,Closed Lost,136360,0,2025-09-15,Trade Show,00Qrb7Jsb4e9qkXJZb,2025-07-07
006xZMnqTmaLOanDLo,Evergreen Expansion 197,0011yg0u9BTNfQFoKb,005MwKfgdf4TfBF8Zg,Proposal,190636,50,2026-04-11,Web,00QQGApi64a7YxX47w,2025-12-03
006gnIn1RSWBkUiFDS,Lighthouse Expansion 198,001MKZFNju8QUysXzh,005y5u3soBmeQ9pyxl,Negotiation,117765,70,2024-11-24,Event,00QfCCW2LYEo5zq4IO,2024-06-12
006SBDusRxyOfB2bLI,Vertex Expansion 199,001JciSYnkcMNr4UTk,005Rc5gJ1bF86O0c4W,Qualification,62392,25,2026-01-20,Web,00QBBGXKuRWmSuwyEv,2025-08-28
006i5w9yOs8howG56f,Clearwater Expansion 200,001iSjcaFyoTTQOut2,005AjaFO16Hd8Hp1Jf,Negotiation,222376,70,2022-07-05,Inbound,00QgWalgwOrrBVkokJ,2022-05-24
006pi8RzbrL0i7hsln,Lighthouse Expansion 201,001uASpYicG5Wx8aFJ,005GITA8ZV1nYz3VcV,Qualification,95267,25,2025-03-07,Trade Show,00Qe1SyrHsXBNz3Lo2,2024-12-24
006JUloSX5qY0fcLmc,Stratus Expansion 202,001BavMj8GxVHhxAtx,005TK374RFpXQFXq5p,Proposal,186439,50,2024-02-05,Trade Show,00Q7aVZdzFAMUblrlE,2023-08-15
006SLGlZVqhKIoWtX6,Redwood Expansion 203,001jknP3A4wgeHNAwG,005n3YnrPf6lJOdoQd,Proposal,143910,50,2023-07-21,Event,00QakYXZdSCMnFs7uy,2023-03-25
006uE7Pr4p5bQTe8GH,Oakridge Expansion 204,001XwztjYsSZtyPOq3,005LrxjB8ud8tNczS1,Closed Lost,145929,0,2025-06-17,Inbound,00Q6D5VrbhLiv6yMd2,2025-02-26
006hNZ2FMHBSsTwD3N,Nimbus Expansion 205,001h3X1Hf9ldMbeku1,005ITUm8sMeUL9Z9US,Closed Lost,214521,0,2023-10-27,Partner Referral,00QxaPdGEYnjEO6FOn,2023-06-09
006ERLuI3zpJQ3IvLx,Nimbus Expansion 206,001Yod4NbFbzhHzzou,005oy1dBH72KcdA9bM,Negotiation,10507,70,2024-06-16,Web,00Qj4AUiAP8mA8nuA2,2024-02-18
006Hsyd8MA6RjFcVmZ,Acme Expansion 207,001S5pMUgF8GK9xiiA,005oRycfOWj8YbLrlq,Closed Lost,197460,0,2022-07-24,Outbound,00Q9ZLpZGZ8EgkmLto,2022-06-21
006DtkGj7eqQQ9MnLC,Evergreen Expansion 208,001qbQbi9nD49Yti5h,005y5u3soBmeQ9pyxl,Prospecting,128115,10,2024-04-14,Trade Show,00QHiNCl8sZ4YO4u4E,2024-01-09
006cM82EjAyWgvNjHF,Cobalt Expansion 209,001HtcoXFhtYuygn8K,005SbAnWPkaLqqFhXE,Negotiation,42575,70,2022-11-17,Outbound,00QeOmRNLYiCEB8vcp,2022-08-23
006knkIOmviNX5Ahuu,Evergreen Expansion 210,001aZgB9dO6Wz0KZcU,005wBTdruibiY0OPdW,Proposal,34560,50,2025-08-09,Partner Referral,00QrHXw2YDarj2QDKI,2025-05-29
0068H96Db37Vzi9i6V,Lighthouse Expansion 211,001A9VwoFXUi9u7ipb,005bRaTeyEXQ8Puofm,Qualification,129106,25,2025-05-29,Partner Referral,00QGlvTvHJ9tbyEcB8,2025-02-15
006geKJtg8zXXVb9YU,Summit Expansion 212,0017xOLABPBN44a3rz,005rwMLn2o5Z0bgUFZ,Negotiation,158382,70,2024-11-22,Trade Show,00QXRRlcdoRMkW6ogt,2024-10-23
006rQjwDJDa9fk4Sdi,BlueSky Expansion 213,001WjktNqQ2d6Vmd3j,005FmC4bvUmQBFO9r1,Proposal,13405,50,2024-03-31,Inbound,00Q56Ixq2UDQPtZtC5,2023-11-03
006XN8xom83NNul0xD,Vertex Expansion 214,001ASWWTc3jFNu4cva,005IeU7PAQYPcwR9VT,Closed Won,41892,100,2025-04-23,Inbound,00Q6Q76NCtlYIhhnmA,2024-12-21
006V4cWovrXZipb5Jy,Northstar Expansion 215,001RDXGzu0sj2dAMrI,005TK374RFpXQFXq5p,Qualification,171242,25,2024-09-27,Trade Show,00QgMcQYOEo3kzDPdy,2024-07-19
006eIlmWuKrPH7EppQ,Evergreen Expansion 216,001EXSPOSdAUITOQV6,005rwMLn2o5Z0bgUFZ,Proposal,185434,50,2025-11-06,Event,00QOX9oiUoJOF2mOfJ,2025-08-29
006CDXJ48PAn6MIrvG,Stratus Expansion 217,0010yXFo1qUvgiwBwu,005GnvlPPDq5hOoODG,Closed Won,76333,100,2022-07-14,Event,00QXtk6OuYCoIypDQl,2022-05-09
006qBaiLSKgWyALeWJ,BlueSky Expansion 218,001dQBgvOc0qjFkHkC,005AjaFO16Hd8Hp1Jf,Closed Lost,203327,0,2025-09-07,Outbound,00Qw5n5KuESUWKQ8Ja,2025-07-01
006IJQJHQyXLcsTtaI,Northstar Expansion 219,001qleQ29hlW8ZRIXJ,005ITUm8sMeUL9Z9US,Closed Won,249305,100,2024-02-14,Web,00Q5b4XZ1kYgSXHaU9,2023-08-30
006eUwWYkiErkaxvnW,Vertex Expansion 220,001aA9HEpA967gXJ6i,005vqvLHAtIsAKf8Wh,Proposal,225470,50,2022-11-06,Event,00QTm817Dtganc7yF8,2022-08-09
006Z6gGPcS11UaWrJg,Northstar Expansion 221,001S6wIJaTEBHQoR8z,005HMBcUaJasNagxn6,Closed Won,207291,100,2024-06-30,Outbound,00Qr4MfGZXmEnsqRMs,2024-01-31
0068ox9uagtN9nBkrN,Acme Expansion 222,001v38KrH6SRtLoQLk,005r9q3iIp3WHLiZhI,Negotiation,39896,70,2024-05-10,Inbound,00QqlB0GlCwz0VHk84,2024-03-10
006mg3n3BFM8LcV3pG,Clearwater Expansion 223,001zd7Px1MhIgegrno,005COStSs3dErO7Qyy,Prospecting,178298,10,2023-09-23,Outbound,00QQYZFqSsjQ8PMUpA,2023-05-21
006dbOa7TBxQPa57iR,Nimbus Expansion 224,001zPhV6k4fddkCvFS,0050tsmCN12UJFtP9W,Proposal,134419,50,2024-05-15,Outbound,00Q88IVALphgfp0j4F,2023-11-17
006wNTUn9nrkXwMSoH,Nimbus Expansion 225,001OfAAxi35cfeXEnD,005xa0kEIUpEcdrhWI,Prospecting,209737,10,2022-11-17,Event,00QdSylgZrIUja0ijn,2022-07-29
006EpI8pGZ5nEZMtDE,Ironwood Expansion 226,001QzJ7lRKkQ9yJ32W,005YpyV0Iqs18vr6hF,Closed Won,67610,100,2024-11-30,Partner Referral,00Q8oBlV6eGyKDp4Md,2024-10-05
0063VI7p9edM57M3Kl,Lighthouse Expansion 227,001QorCaF2iIWIj6Kr,005RpFPjmmumSx8sB2,Negotiation,52361,70,2024-12-07,Event,00Qr2zs1kAwYobIdI9,2024-08-11
006OHEtw5WPzQtBnDD,Northstar Expansion 228,001SW0gjeC732eEWVM,0050tsmCN12UJFtP9W,Qualification,75656,25,2025-05-21,Event,00Q6eW8XSODguyfoZo,2025-03-02
006ECzHOtjp5YG0eLH,Lighthouse Expansion 229,0017rxbrekXtzfUrdG,005AjaFO16Hd8Hp1Jf,Closed Won,214333,100,2024-01-08,Event,00Qf2xZYmx9f39QNSy,2023-11-08
006pjQC3aAU4ibx2rR,Evergreen Expansion 230,001T0uRasLJCGZVbaN,005IeU7PAQYPcwR9VT,Proposal,214839,50,2022-09-15,Web,00Q8LXiiQAAJEIzMhn,2022-07-16
006FdhnG5lag4XDfi4,Evergreen Expansion 231,001vFcaLLiB6kWT7Ef,005gadkDjdrzTuBZQ0,Qualification,92753,25,2025-01-20,Partner Referral,00QBW8ERxn8ygmMR6G,2024-11-17
0064kJWVc5NaUA8u36,Redwood Expansion 232,001PpFgiZyTXmRdiDD,005ON53s4keRC7Er7R,Closed Won,106932,100,2025-07-03,Web,00QgBpXpFzFWlQEkWK,2025-05-05
006Bn9LXcIKJVtMRpa,Stratus Expansion 233,001altaetPI1X4RlZY,005LrxjB8ud8tNczS1,Closed Won,72298,100,2025-04-04,Partner Referral,00QXNPgY66zbaCj562,2024-12-25
006TbxOmqdUt8wgsrb,Northstar Expansion 234,001RY55xe5kF4YGNLt,005jI7Sc4sfHBomzPt,Negotiation,74016,70,2024-07-21,Inbound,00QR3HuuqGyndPMhyj,2024-06-22
006aC3XnjAgmt54Q0j,Vertex Expansion 235,00179VvTSb9qJsrXWb,005PkYO2xaCUvet6zY,Closed Lost,114261,0,2023-06-17,Inbound,00QlEOAR7k4dto6m4w,2023-04-11
006YAMUhvXKRaAJXIT,Nimbus Expansion 236,001F9mZ0L5PxIoZvia,005oTniFgpKl8lJKqn,Qualification,57206,25,2024-09-01,Web,00QBOeFARveGhVXitu,2024-04-11
006sRcJjVY7tPyK32j,Pinnacle Expansion 237,0016phOocj0Q3QAqkE,005egJ9DcGz51VtFgp,Proposal,117618,50,2022-07-22,Trade Show,00QWRgeoxQHU13oHuY,2022-03-03
006qv6KamJc3R5Q5ah,Cobalt Expansion 238,001ldkmeLWeHA9npmd,005NgdXDnoq7n6eqfB,Negotiation,247804,70,2023-03-13,Outbound,00QQXzuattWUcKB2Ms,2023-01-27
006qXXPLAyylVh7bby,Evergreen Expansion 239,001J6AqdTUt2g4q4BL,005ON53s4keRC7Er7R,Proposal,50573,50,2024-06-11,Inbound,00Q2CauIzmv4Sb84Xp,2024-01-20
006PWWH2vF46zjOYSl,Acme Expansion 240,001VngOkKUgwIp2Q4s,005n3YnrPf6lJOdoQd,Closed Won,14240,100,2024-06-22,Partner Referral,00Q8XRHpK08b0aSyfa,2024-01-11
006QzkHaNt8WSOlYIK,Ironwood Expansion 241,001eWfBMS64Bnc2Hu9,005hrcAAsV0H3bsIeE,Negotiation,41782,70,2025-10-04,Outbound,00QnIkru6ryoqPUlzg,2025-07-28
006Q4TdpucP8g8Z795,Ironwood Expansion 242,00117KNr89AeR4gdS2,005cVL9DQ83eH0EZfE,Closed Won,114407,100,2024-11-24,Partner Referral,00QwLoiQpfv9uqSD3X,2024-06-15
006dRVq1yZq6iADm7W,Ironwood Expansion 243,001E0traEC5Gnsd98U,005mBDyVPIykNE1wjN,Negotiation,238471,70,2023-05-03,Web,00Qt1Vjxv4ZF8bfuSe,2023-01-11
006wmdQYE6s0uCdpBI,Ironwood Expansion 244,001UuVwKJmDaCtNe6Q,005C9ZE4d3Sx2TUFjd,Closed Lost,127450,0,2022-06-08,Partner Referral,00Q3c7Tx3J66hhHxbD,2022-03-28
006ktaJFjbiicYqJCI,Cobalt Expansion 245,001ZGuhIuwzAmGYYBH,005Rc5gJ1bF86O0c4W,Negotiation,207544,70,2022-07-30,Partner Referral,00Q6Jc4KAfklSMKr4G,2022-07-05
006vole9uIAuHnm8YB,Oakridge Expansion 246,001W4aXvnwzYASDLjq,005SkyTvnPdXlfxxMu,Closed Lost,138801,0,2023-11-07,Trade Show,00QW72ZBrinzO3H4j8,2023-07-14
006pYicL9KyXluWk5l,BlueSky Expansion 247,001LDwMwZf6LnrpEvZ,005rfIoTPQqJtbyYEc,Proposal,191784,50,2024-04-04,Outbound,00QVNId6W4IL8mo5w3,2024-02-19
006lrWhWU1IccK345z,Cobalt Expansion 248,001fzBtxbGqlh7qfLQ,005z7MbHiOpJ6R0JED,Negotiation,149052,70,2026-05-29,Trade Show,00QT6hrR0vyVxbdoU0,2025-12-27
006TfPjTr96cXfH3JG,Redwood Expansion 249,001W3Eqavx6D1S9OYJ,005qHaW3q8wb36uD9S,Proposal,158457,50,2025-04-29,Outbound,00QXyaIR7emxv4JeTj,2024-11-30
006X79koZpJwf49Ymb,Clearwater Expansion 250,0013o7KTWThTZbMBiT,005EecxXglGcgO8nCu,Proposal,67963,50,2023-05-16,Trade Show,00QyERVUcHyawBpf6J,2022-11-24
006BeN6lMqaZf0Jw94,Clearwater Expansion 251,001vBsA3ATaNasdFrR,005Ho68SXnOO9IeJdv,Closed Lost,98915,0,2025-06-30,Web,00QTCpobZXoAF2hT2s,2025-03-06
006hGs6acUvC1LUE6E,Cobalt Expansion 252,001VOxpnRoeSf6u5mS,005mtNZ6PjUxSYdipW,Closed Won,220145,100,2024-09-29,Event,00QW2rLS0FwTvKPJRE,2024-08-01
006BudVYFKP3U2n4bV,Stratus Expansion 253,001ukW9H9v0yW9RqX6,005aHiW9xNcTdQ2HFK,Proposal,48432,50,2025-07-21,Web,00Q3669VOMoYCHPi1v,2025-03-05
006F0rdKKZKWUUyvW8,Ironwood Expansion 254,001DI2fGGRgSXEbrF4,005B24wkYeA8WTwY25,Closed Won,68053,100,2025-07-27,Outbound,00QSMGmpCCOgF0cxzn,2025-03-20
006gOqWuQfzWbNjFhs,Ironwood Expansion 255,001jyQwcIbQtyNmNM2,005farfat1cfKFkByw,Closed Lost,90866,0,2024-10-08,Partner Referral,00QTFH3Y917w2h0Mm3,2024-04-29
006Mshqw288C7w4gDO,Oakridge Expansion 256,001hC9lhJB3U83PqM8,005c3NF5GIwHluYW9b,Proposal,205037,50,2024-11-24,Outbound,00QGRERRBoeREBmdjh,2024-06-02
0061UfPogGGQLONlhA,Clearwater Expansion 257,001gfmTXVs7NiFGMlK,005iRmiKUtSSkR82g5,Proposal,229110,50,2025-07-24,Inbound,00Q5HD59lnxYdqwPNt,2025-04-20
