id,name,account_number,owner_id,type,industry,annual_revenue,employee_count,billing_city,billing_state,billing_country,created_date,is_active
001HrkiIU19yNwClLV,Redwood Software 163,ACC-100162,005y5u3soBmeQ9pyxl,Customer,Technology,18880672,1167,Austin,TX,US,2022-10-27,false
0017lCIGy2onYxKB4f,BlueSky Group 164,ACC-100163,005NgdXDnoq7n6eqfB,Customer,Technology,984794,1479,Denver,CO,US,2022-05-14,true
001oRhcaP8LnsCmLtf,Evergreen Consulting 165,ACC-100164,005bZBvn4MclbYAtNN,Partner,Technology,42590119,2477,Phoenix,AZ,US,2021-10-21,true
001GnX3wigOdxoqNRD,Vertex Financial 166,ACC-100165,005XY8kCmJrc8XXcwE,Customer,Technology,10513811,3896,Minneapolis,MN,US,2023-12-22,false
001NbQVnz4wdCGvD7i,Summit Labs 167,ACC-100166,005FmC4bvUmQBFO9r1,Customer,Healthcare,2450534,3983,Denver,CO,US,2022-08-07,true
001Mvr5UOxHUOGPva3,Oakridge Media 168,ACC-100167,005Pa6uUR0EkXHgr5D,Customer,Retail,15308427,612,Austin,TX,US,2023-05-09,false
001dLYXIduMoWRMVIC,Evergreen Consulting 169,ACC-100168,005H18uJWTVdyNheWe,Partner,Manufacturing,4503159,2308,Los Angeles,CA,US,2024-06-02,true
001VO4SmKyyo8n5Kkj,Cobalt Manufacturing 170,ACC-100169,005eGrxIA9j7Kap744,Customer,Technology,28128460,4284,Chicago,IL,US,2025-04-07,false
001bv3PPUblO57l8J6,Ironwood Technologies 171,ACC-100170,005scUETCztHB2VpGr,Partner,Technology,28536194,372,Boston,MA,US,2025-02-04,true
001Zezzs0GcfPFjwAs,Summit Partners 172,ACC-100171,005gadkDjdrzTuBZQ0,Partner,Retail,15130167,1097,Los Angeles,CA,US,2023-12-24,true
001TKtd2kvlBddxI3t,Acme Services 173,ACC-100172,005uJa3pJEeyQVnsZp,Prospect,Healthcare,25358496,3813,Phoenix,AZ,US,2024-10-02,true
001wRs8nikyNyrFn4V,Summit Foods 174,ACC-100173,005YgcwjR0nrnHIGZX,Partner,Technology,35043380,2991,Austin,TX,US,2023-05-23,true
001LpjtEjtxNIVPiHp,Summit Labs 175,ACC-100174,005scUETCztHB2VpGr,Prospect,Education,39431152,1728,Chicago,IL,US,2023-01-21,true
001EXWcfgh1Hetir0i,Cobalt Energy 176,ACC-100175,005ygjBY3eCoYXQvBW,Prospect,Retail,42171334,3025,Nashville,TN,US,2021-04-22,true
0015LS99EGKRHsJfJ3,Northstar Health 177,ACC-100176,005eGrxIA9j7Kap744,Customer,Manufacturing,42595793,195,Boston,MA,US,2023-03-12,true
001acvpBSMEB3zO18h,Evergreen Services 178,ACC-100177,005mtNZ6PjUxSYdipW,Partner,Financial Services,28128164,4750,Minneapolis,MN,US,2022-12-12,true
001kI5yTKyQOeXSx2D,Oakridge Group 179,ACC-100178,005oTuswObpFtGANeE,Customer,Financial Services,19584555,3744,Nashville,TN,US,2022-09-15,true
001ts5qyJKPHCUkIcQ,BlueSky Manufacturing 180,ACC-100179,005SbAnWPkaLqqFhXE,Prospect,Healthcare,14267743,4617,Denver,CO,US,2025-09-15,true
001KiTH6BZ7fxJ8d7U,Nimbus Group 181,ACC-100180,005d2TMY2eGPYkWkSs,Customer,Technology,37151209,4166,Nashville,TN,US,2024-01-11,true
001sHue5CIrjHTBZn1,Evergreen Group 182,ACC-100181,005iSUGFUqSTcmtbKs,Customer,Retail,24484275,767,Phoenix,AZ,US,2022-11-25,true
001BFi2crq9FgZMfUm,Lighthouse Energy 183,ACC-100182,005EecxXglGcgO8nCu,Partner,Manufacturing,4261291,2967,New York,NY,US,2022-02-05,false
001ASWWTc3jFNu4cva,Nimbus Software 184,ACC-100183,005y5u3soBmeQ9pyxl,Prospect,Financial Services,11491783,3482,Seattle,WA,US,2023-02-03,false
001Te3hVE79lwYFAao,Northstar Retail 185,ACC-100184,0055j5PkhKrYKIRTRf,Prospect,Retail,12236871,4563,Seattle,WA,US,2022-03-02,false
00100T1lTfjvdOByAJ,Clearwater Services 186,ACC-100185,005eDoAsKFf2bpyVk2,Prospect,Financial Services,43486932,3881,Seattle,WA,US,2021-03-28,true
001wRfEmvXlekb3Qor,Lighthouse Technologies 187,ACC-100186,005kYbLfois6p7LjKf,Prospect,Education,8525125,3067,Phoenix,AZ,US,2021-09-02,true
0014sIWKDRXao69WDS,Evergreen Media 188,ACC-100187,005tRa1eePdjJYM6mg,Prospect,Manufacturing,43378975,639,Miami,FL,US,2023-08-03,true
001U02rzTRrssXGilW,BlueSky Media 189,ACC-100188,0055j5PkhKrYKIRTRf,Customer,Technology,9690521,4254,Denver,CO,US,2025-11-22,true
001NJgO1My5jns18h2,Redwood Manufacturing 190,ACC-100189,005dJm5gIU7nUKZnv1,Partner,Education,37484555,943,Charlotte,NC,US,2021-07-29,false
001WTsXI0c4mhwVLtT,Evergreen Technologies 191,ACC-100190,005AjaFO16Hd8Hp1Jf,Customer,Education,8458902,1831,Dallas,TX,US,2023-09-10,true
001FbswyHEBxewbCMG,Evergreen Consulting 192,ACC-100191,005xQtcNnSs6fMHI2E,Customer,Education,34959005,4869,Seattle,WA,US,2021-09-24,true
001qAwGyH6mNl5MLqW,Summit Health 193,ACC-100192,005DS8Y3naP935K0U7,Customer,Technology,10268163,2282,Los Angeles,CA,US,2022-09-10,true
0010lwAhNtM9SK5wiA,Lighthouse Health 194,ACC-100193,005EhkAnpKcWuNovJ6,Partner,Technology,14862329,4140,Charlotte,NC,US,2021-07-22,false
0011WYbNgOaHwUHdHh,Oakridge Financial 195,ACC-100194,005mBDyVPIykNE1wjN,Customer,Retail,24743107,2371,Charlotte,NC,US,2022-01-06,true
001mvTr1cOjaS2bM2E,Stratus Foods 196,ACC-100195,005Iyi4Xhg6R1KQ608,Prospect,Education,25158574,1478,Austin,TX,US,2023-07-25,true
001JZZslGv75KEXMVM,Oakridge Health 197,ACC-100196,005I4QuXwZXCZDkjMX,Partner,Retail,8738429,1917,Los Angeles,CA,US,2021-09-02,false
001qm8ZfgRJxdGHQff,Stratus Labs 198,ACC-100197,005O8TxStNstfUeWj7,Customer,Education,9533415,253,Los Angeles,CA,US,2023-09-02,true
001mrUJTnnGwEqwhxf,Acme Manufacturing 199,ACC-100198,005Ho68SXnOO9IeJdv,Prospect,Healthcare,20200674,4088,New York,NY,US,2023-02-23,false
00146HYcU2YcdCCLjq,Acme Logistics 200,ACC-100199,00536VT96AN7M9vHvw,Prospect,Education,11515533,4036,San Diego,CA,US,2023-06-01,false
001rfqjrikeej2KgDZ,Harbor Financial 201,ACC-100200,005r9q3iIp3WHLiZhI,Prospect,Retail,40164366,3104,Seattle,WA,US,2024-03-11,true
001XWzvlBw5oVYGbWW,Summit Retail 202,ACC-100201,005M1BnJPIeqHk8Nds,Prospect,Financial Services,4288244,2010,Phoenix,AZ,US,2025-09-11,true
001THVKBiUCdq3bkg5,Northstar Health 203,ACC-100202,005oRycfOWj8YbLrlq,Prospect,Financial Services,1869173,3857,Atlanta,GA,US,2025-11-15,true
001fGsrNVfgzwqVKnT,Redwood Financial 204,ACC-100203,005r9q3iIp3WHLiZhI,Prospect,Retail,14039792,4081,Nashville,TN,US,2025-07-14,true
001ZzOnv9Ft2lGlVRE,Summit Foods 205,ACC-100204,005DleKhounx1YJ0rP,Partner,Manufacturing,32394720,3508,Philadelphia,PA,US,2024-03-20,true
001qiUMaZQngdqwjL4,Clearwater Foods 206,ACC-100205,005ROiSKxdkvxxfjgH,Customer,Education,47699787,4238,Charlotte,NC,US,2023-06-06,true
001uoDhMXdJPJvrwT2,Ironwood Partners 207,ACC-100206,005T3CcQW30Fc3HxzP,Prospect,Retail,21884452,537,Los Angeles,CA,US,2024-03-05,true
001mPZPHJMBPz0Tdfj,BlueSky Energy 208,ACC-100207,005sj6ewizq0NwPrwm,Prospect,Retail,43914203,313,Minneapolis,MN,US,2024-11-07,true
001jLp2C9ufyBD35FU,Ironwood Energy 209,ACC-100208,005zQVR4ms4RjAh8MF,Partner,Financial Services,4766895,3344,Denver,CO,US,2024-09-10,true
001vg7Hhq1l8x7hQf4,Lighthouse Financial 210,ACC-100209,005VxJy5mAR2JIiQzL,Customer,Healthcare,40753327,1011,Austin,TX,US,2024-03-15,true
001NJGLNRcaQ3lDfiX,Stratus Systems 211,ACC-100210,005SkyTvnPdXlfxxMu,Partner,Technology,21739280,4480,Nashville,TN,US,2023-05-17,false
001tX0TBp95mC1vqz8,Evergreen Labs 212,ACC-100211,005oyndEH15fmiBogk,Customer,Education,45570218,1973,Los Angeles,CA,US,2023-09-01,true
001cYA69Z76QTF70wP,Pinnacle Systems 213,ACC-100212,005ATkmG7VSdpihf48,Prospect,Healthcare,11252667,3605,Philadelphia,PA,US,2025-10-23,true
001va71Vtb460G0KsQ,Northstar Services 214,ACC-100213,005oyndEH15fmiBogk,Partner,Technology,24112679,3457,Minneapolis,MN,US,2023-08-23,true
001cypIAZMoTUkFHKP,Summit Manufacturing 215,ACC-100214,0050tsmCN12UJFtP9W,Partner,Education,44065770,1075,Dallas,TX,US,2024-07-14,false
001l0UzSMFaXLZ4Y81,Ironwood Manufacturing 216,ACC-100215,005VxJy5mAR2JIiQzL,Partner,Healthcare,1891477,198,Nashville,TN,US,2024-11-08,true
001ZnbmQJF9XK8kHAt,Ironwood Manufacturing 217,ACC-100216,005Tdp9BDe2ZbrGft6,Partner,Retail,30947819,4058,Austin,TX,US,2021-04-12,true
001fYIb2NmN0SurMaL,Ironwood Foods 218,ACC-100217,005EecxXglGcgO8nCu,Prospect,Healthcare,2430931,2387,Atlanta,GA,US,2025-03-09,true
001AeI3UsZrNtYtbvm,Nimbus Group 219,ACC-100218,005egJ9DcGz51VtFgp,Prospect,Technology,6894093,4572,Atlanta,GA,US,2021-06-25,true
0018q9zmtvzCAQgnYT,Harbor Labs 220,ACC-100219,005PcnSwvycOiPT9zy,Prospect,Education,25390759,1093,New York,NY,US,2024-05-26,true
001dIFUthbJQHUCIf3,Harbor Media 221,ACC-100220,005EhkAnpKcWuNovJ6,Prospect,Education,24698933,3533,Denver,CO,US,2025-12-03,true
0015KUvfw8Jj27qozc,Ironwood Media 222,ACC-100221,0050tsmCN12UJFtP9W,Customer,Healthcare,10473773,457,Miami,FL,US,2023-06-12,true
001H57fCcWtjfdfH2u,BlueSky Group 223,ACC-100222,005DleKhounx1YJ0rP,Customer,Technology,23961547,776,Denver,CO,US,2023-06-13,true
001AhxkLa6EPxfrG4V,Ironwood Consulting 224,ACC-100223,005ZmDANT8NxIwQSUH,Customer,Financial Services,46222097,1009,Phoenix,AZ,US,2024-04-10,false
001Fd1tqedo9RmqAVC,Redwood Retail 225,ACC-100224,005zWOoMnQrwuxqr1I,Partner,Manufacturing,30907160,2671,Charlotte,NC,US,2021-03-01,true
001DvEj8mYFZQLP9x3,Clearwater Media 226,ACC-100225,005farfat1cfKFkByw,Prospect,Technology,1876539,1715,Boston,MA,US,2025-06-23,true
001fzbvz6T5rmIWqG1,Evergreen Financial 227,ACC-100226,005SbAnWPkaLqqFhXE,Prospect,Manufacturing,13913133,4020,Portland,OR,US,2022-09-04,false
001bzXnLbobFCgVdrO,Cobalt Health 228,ACC-100227,00552has5XdvFlGgIo,Partner,Education,48391266,1280,Portland,OR,US,2025-03-30,false
001bF6zeTJIr5T1Phb,Northstar Foods 229,ACC-100228,00574uwHCzqanx744B,Prospect,Manufacturing,3702990,4523,San Diego,CA,US,2023-08-17,true
001dquk0QWQlFxgBHv,Cobalt Partners 230,ACC-100229,005U1SVjkIk2fyV5rw,Partner,Retail,12549543,1502,New York,NY,US,2021-07-13,false
001qcnzQV963zLNLFv,Redwood Group 231,ACC-100230,005U2hcHrNtlfF5gcz,Partner,Financial Services,45691697,881,New York,NY,US,2025-04-01,false
001pedsZ3q9vmufTn0,Pinnacle Technologies 232,ACC-100231,005GBFWjFmmyU3YASa,Partner,Financial Services,46849561,3245,Philadelphia,PA,US,2021-12-18,true
001BsM2BNepJpPb1o2,Vertex Financial 233,ACC-100232,005nz6ixedb0ulRU2P,Partner,Healthcare,6277640,2475,Austin,TX,US,2025-07-30,false
001vsc9feB3clPMSk1,Pinnacle Manufacturing 234,ACC-100233,0051FeBviD8WOpEx9p,Prospect,Technology,22904298,74,Seattle,WA,US,2021-11-09,true
001Zfglun7r503fOtD,Clearwater Logistics 235,ACC-100234,005Ho68SXnOO9IeJdv,Partner,Technology,28820245,4731,Minneapolis,MN,US,2023-09-26,true
001n8pWcsbBKSuMeWc,Harbor Financial 236,ACC-100235,005Zig763saiCy9Xs5,Customer,Manufacturing,15243974,4824,Philadelphia,PA,US,2023-10-11,true
0018rpvXyez2KnNSsv,Stratus Partners 237,ACC-100236,005chtXE6kHD1j5gMk,Customer,Education,32906183,1067,Dallas,TX,US,2025-09-03,true
001TPNjDBW4QWrKL03,Pinnacle Partners 238,ACC-100237,005gvRs74Xd8fUlA3x,Partner,Technology,4772525,2776,Boston,MA,US,2023-10-09,false
001VyWxCx4jR5J2s3g,Lighthouse Services 239,ACC-100238,0052iY9Uot4wf3iCnE,Partner,Education,7488852,423,Chicago,IL,US,2022-06-13,false
001nny28G0jCgGKoH3,Pinnacle Financial 240,ACC-100239,005aHiW9xNcTdQ2HFK,Customer,Financial Services,11038275,2403,Dallas,TX,US,2025-05-20,false
0010IH2McaxxAP1zeV,Evergreen Labs 241,ACC-100240,0055zd5SriKEc8WlTo,Prospect,Manufacturing,11993184,708,San Diego,CA,US,2022-11-17,true
001wwhayOIzba6a5d8,Nimbus Systems 242,ACC-100241,005g1giftkTe0BXVrH,Partner,Education,24778266,253,Charlotte,NC,US,2021-11-07,false
001UZxKbDZwCq7pJ5k,Northstar Health 243,ACC-100242,005EQtkoEfdgXDf2kK,Customer,Education,48373417,4268,Seattle,WA,US,2022-11-24,true
001A0R5hn6JsZcpN4i,Clearwater Media 244,ACC-100243,005KXIvx3Ru4Hx5BVz,Partner,Manufacturing,44257468,3632,Minneapolis,MN,US,2022-12-06,true
001VYuuv4IhiSNFgjT,Northstar Logistics 245,ACC-100244,005zvrK8BJ2mrycCIE,Partner,Financial Services,43160132,1320,Portland,OR,US,2024-01-06,true
001xTubgHuD1XQogWH,Ironwood Systems 246,ACC-100245,005mtNZ6PjUxSYdipW,Customer,Education,8871817,3686,San Francisco,CA,US,2025-09-01,true
001Sqy0tkrItYhvPGU,Lighthouse Labs 247,ACC-100246,005PcnSwvycOiPT9zy,Partner,Manufacturing,13422164,2969,San Francisco,CA,US,2022-09-05,false
001Db4IeNcEXrhZljh,Cobalt Health 248,ACC-100247,0059wV9ybGAGQOgvhj,Prospect,Financial Services,39711962,4096,Chicago,IL,US,2021-07-08,false
001gIftdI9tg3hHsNd,Cobalt Manufacturing 249,ACC-100248,005AQpXsPDqHdTKZrg,Prospect,Technology,11025333,4589,Dallas,TX,US,2021-10-23,true
001kSChJHXTXTSfByJ,Pinnacle Financial 250,ACC-100249,005dJm5gIU7nUKZnv1,Customer,Manufacturing,28803631,408,Chicago,IL,US,2023-01-27,true
001WE3CaekTkc5VyYe,Acme Financial 251,ACC-100250,005gvRs74Xd8fUlA3x,Partner,Manufacturing,9412701,1144,Phoenix,AZ,US,2024-01-27,false
001nqnaYO5ZViC9q4c,Redwood Health 252,ACC-100251,0053VzHd9EJw9O3rur,Partner,Financial Services,43846724,735,Dallas,TX,US,2025-06-27,true
0019nikwD9khMweg5B,Pinnacle Health 253,ACC-100252,005dEsDKcaedNVmJU3,Customer,Education,36192482,1482,San Francisco,CA,US,2022-01-30,true
001imUZlCf37BVbLaB,Oakridge Health 254,ACC-100253,005egJ9DcGz51VtFgp,Partner,Financial Services,26136323,2116,Miami,FL,US,2025-07-11,true
001LQxFJT8arKDn9UL,BlueSky Foods 255,ACC-100254,005mtNZ6PjUxSYdipW,Customer,Education,4425988,2451,Chicago,IL,US,2021-10-22,false
001805HDMPwmlPfgwg,Redwood Energy 256,ACC-100255,005g4fdGzuew1U6NXU,Prospect,Technology,18571580,506,Chicago,IL,US,2023-02-09,true
001oO64BRj9lrGPwjp,Harbor Technologies 257,ACC-100256,005oNQqFKPLjEKAacs,Customer,Financial Services,38634319,3342,Dallas,TX,US,2023-04-15,false
001iKyPi8b96jcCA0d,Vertex Retail 258,ACC-100257,005gadkDjdrzTuBZQ0,Partner,Financial Services,44326037,1381,Austin,TX,US,2023-02-04,true
001rYW1oNl1gSCKvik,Ironwood Energy 259,ACC-100258,005IeU7PAQYPcwR9VT,Customer,Financial Services,6520678,3248,New York,NY,US,2025-09-16,true
001g9zU4r8VoQwtcRP,Cobalt Consulting 260,ACC-100259,005oyndEH15fmiBogk,Partner,Financial Services,23426388,1735,Seattle,WA,US,2024-06-04,false
0015ArLaj5stfwZiFy,Acme Services 261,ACC-100260,005BLRswT6VWAL3Jkq,Partner,Education,5702488,4422,Nashville,TN,US,2021-01-09,true
001L1xzsAHdX7McAOv,Stratus Labs 262,ACC-100261,0057tOW88h5S2FQMo9,Customer,Financial Services,46171229,2941,Dallas,TX,US,2023-03-04,true
001f9XCRf5ttmNAM0o,Clearwater Systems 263,ACC-100262,005OcXZdxrlsgJWBeG,Prospect,Technology,19112479,4672,Austin,TX,US,2022-04-25,false
001IvEIQ7k2O4huyRM,BlueSky Health 264,ACC-100263,00552has5XdvFlGgIo,Partner,Technology,47005490,4375,Denver,CO,US,2024-04-19,true
0018Ub2aRHrhdfXhwC,Cobalt Logistics 265,ACC-100264,005tNEaaVidaDN1aY5,Partner,Healthcare,3651744,2286,Philadelphia,PA,US,2025-10-15,false
001F4kzBvOsb9E6PMK,Stratus Consulting 266,ACC-100265,005vvizm5OfORbfBYV,Prospect,Financial Services,4717397,802,Philadelphia,PA,US,2022-11-17,true
001GeP9V1D0VhyP8Ex,Redwood Energy 267,ACC-100266,005M1BnJPIeqHk8Nds,Partner,Manufacturing,29929215,793,Los Angeles,CA,US,2022-05-22,false
00142sEyID6zcDTnob,Summit Software 268,ACC-100267,005tRa1eePdjJYM6mg,Customer,Technology,45970581,467,Chicago,IL,US,2022-10-04,true
0013myqnAdYdyb4nnG,Pinnacle Partners 269,ACC-100268,0058XwJMmgZgCCCItV,Prospect,Education,45850566,222,Phoenix,AZ,US,2022-04-23,false
001mtEly1M5kIogQWa,Pinnacle Financial 270,ACC-100269,005ZhFZ3TvVOVxKEgo,Prospect,Education,42164597,3652,San Diego,CA,US,2021-01-26,true
001lbg9pwWTl4ixJJe,Summit Retail 271,ACC-100270,005FmC4bvUmQBFO9r1,Prospect,Manufacturing,23511650,2394,Atlanta,GA,US,2022-10-01,true
00101j2DbWMMo6MyEV,Summit Systems 272,ACC-100271,005IAWyyPlUBLQDIva,Customer,Education,32425368,3838,San Francisco,CA,US,2023-11-05,true
001d4y6CfO6AoOsOdn,Redwood Manufacturing 273,ACC-100272,005g1giftkTe0BXVrH,Customer,Healthcare,32762331,2725,Nashville,TN,US,2021-08-03,false
001WBjHJScMol6wXCB,Nimbus Technologies 274,ACC-100273,005vvizm5OfORbfBYV,Customer,Healthcare,19565687,1436,Boston,MA,US,2021-06-01,true
001BL1Q6GB1rIYpy4H,Lighthouse Manufacturing 275,ACC-100274,005xa0kEIUpEcdrhWI,Prospect,Healthcare,20973060,3747,Miami,FL,US,2022-02-06,true
001tEHJ47IyMMiYsXU,BlueSky Partners 276,ACC-100275,0059wya6DR3pIs3IPJ,Partner,Retail,43190830,2013,Charlotte,NC,US,2025-12-04,true
001DoyR3I2g9l4fNuF,Evergreen Media 277,ACC-100276,0051xrdseoLzIEtx8d,Prospect,Education,41764331,541,Boston,MA,US,2022-05-22,true
001dLUtXhset9feRlZ,Nimbus Services 278,ACC-100277,005U1SVjkIk2fyV5rw,Partner,Manufacturing,44103129,309,San Diego,CA,US,2023-11-29,true
001Tb4YkK71XQjFIwF,Lighthouse Software 279,ACC-100278,005GnvlPPDq5hOoODG,Prospect,Retail,35317469,2890,Atlanta,GA,US,2022-03-24,true
001baXzfURYBLcOQpE,Cobalt Group 280,ACC-100279,005DtIhNjUqehYU9Ld,Prospect,Technology,20264756,4120,New York,NY,US,2023-08-16,true
001CiMVMrVQTv0xr2R,Pinnacle Health 281,ACC-100280,005q3idaDMhXnwfocw,Customer,Education,41036038,1139,Miami,FL,US,2023-01-08,true
0010lwpAepgw8J3ZOO,Nimbus Software 282,ACC-100281,005SbAnWPkaLqqFhXE,Partner,Education,14584474,3896,San Francisco,CA,US,2023-04-11,true
001yFU2Mbx8saNcc2j,Oakridge Group 283,ACC-100282,005KXIvx3Ru4Hx5BVz,Customer,Financial Services,9824791,4740,San Diego,CA,US,2022-11-29,true
001OabrwZwxsiTUlBk,Harbor Labs 284,ACC-100283,005B24wkYeA8WTwY25,Customer,Healthcare,10814044,2715,Phoenix,AZ,US,2022-11-27,false
001eGVk9co5TFKGrjL,Northstar Software 285,ACC-100284,005GBFWjFmmyU3YASa,Customer,Education,40991066,4012,Portland,OR,US,2022-01-21,true
001SqhEdDXhAKU36aZ,Clearwater Consulting 286,ACC-100285,005SzPtEFRJYtyoJvY,Customer,Technology,9166282,4404,Denver,CO,US,2022-04-23,false
001NTb0tqeKmk8TlMg,Vertex Retail 287,ACC-100286,005MwKfgdf4TfBF8Zg,Partner,Education,31300045,2266,Los Angeles,CA,US,2025-11-18,true
001zPhV6k4fddkCvFS,Northstar Software 288,ACC-100287,005GnvlPPDq5hOoODG,Partner,Retail,23772135,2446,San Francisco,CA,US,2024-05-23,false
0016qLskGZs8CP43KR,Cobalt Group 289,ACC-100288,005GkgNJqeO2GW2jXH,Partner,Manufacturing,20088378,556,Denver,CO,US,2023-02-27,true
001wGgxxUacKQNgCdB,Pinnacle Labs 290,ACC-100289,005KXIvx3Ru4Hx5BVz,Customer,Education,47106147,3793,Los Angeles,CA,US,2021-06-06,false
001QHt6IUqvdfdEFjq,Stratus Logistics 291,ACC-100290,005EecxXglGcgO8nCu,Customer,Education,29875137,1158,Nashville,TN,US,2021-01-22,false
001SHivZKEqwArRJcW,Acme Financial 292,ACC-100291,005GrOeBn48jU6nOpE,Customer,Healthcare,48443396,292,Miami,FL,US,2021-12-29,true
001TcDmADxYxM7PX6P,Pinnacle Software 293,ACC-100292,005PhLjKVjb9dOzZoL,Customer,Technology,1576321,3464,Dallas,TX,US,2024-11-14,true
001Gz11qKuKCagG0UU,Northstar Systems 294,ACC-100293,005ZhFZ3TvVOVxKEgo,Partner,Education,13220319,1706,San Francisco,CA,US,2025-12-12,false
001LAZpUAYNdOEq0Rp,Pinnacle Labs 295,ACC-100294,005ZgXPYFXOBU7G1tp,Partner,Financial Services,3448692,561,Minneapolis,MN,US,2022-10-25,true
0019GmUosYr7xsIVLo,Pinnacle Manufacturing 296,ACC-100295,005xi0Xi0wCwuciNbG,Partner,Financial Services,45219373,3959,Minneapolis,MN,US,2022-05-31,true
001ltAOBnw5HTPvbwP,Stratus Systems 297,ACC-100296,005lFrIUHPTHLXsJgY,Partner,Technology,4521365,1136,Nashville,TN,US,2023-10-29,true
001CP7um8cv4VIRUpy,Stratus Consulting 298,ACC-100297,005F4DJKwnDrFRcqbf,Customer,Manufacturing,28343024,2373,Los Angeles,CA,US,2024-08-07,true
001iD66qPzrsuOm3Yh,Redwood Systems 299,ACC-100298,005jkXdzjIn4FETZtu,Prospect,Healthcare,30186336,59,Atlanta,GA,US,2022-02-26,true
001IFLlj1y7NPgFbud,Summit Retail 300,ACC-100299,005gYdlj9yv5Cc6zkp,Prospect,Healthcare,48930706,1628,Los Angeles,CA,US,2022-02-23,true
001c9oMR3yeF8XZYKe,Clearwater Foods 301,ACC-100300,005XZUpRP9HBvLfhY6,Prospect,Retail,34409609,3560,Minneapolis,MN,US,2024-03-26,true
00166TmiJjuLQYdTdS,Cobalt Health 302,ACC-100301,005eDoAsKFf2bpyVk2,Prospect,Manufacturing,41169673,3949,Los Angeles,CA,US,2025-04-04,true
001AA3guuXfZ7a8ZvX,Vertex Retail 303,ACC-100302,005iRmiKUtSSkR82g5,Prospect,Retail,21156834,4829,Nashville,TN,US,2022-01-24,true
001wb9Qx6wuWgtfosX,Stratus Manufacturing 304,ACC-100303,0052iY9Uot4wf3iCnE,Partner,Technology,44181584,3166,Minneapolis,MN,US,2022-02-02,false
001qpJQmd8rJQPml8q,Nimbus Technologies 305,ACC-100304,005DJJzk8TFPHjwamm,Customer,Technology,8333660,766,Atlanta,GA,US,2024-11-29,false
0011bQsTg9iq4YlTua,Vertex Partners 306,ACC-100305,005z7MbHiOpJ6R0JED,Partner,Technology,7833258,4700,Portland,OR,US,2021-12-06,true
001K0fAGExsahapSub,Stratus Foods 307,ACC-100306,0053QDpe3Xj7Gt2h2H,Customer,Healthcare,25642429,1536,Seattle,WA,US,2021-01-14,true
0010NLMDvLzwMQ53ac,Pinnacle Group 308,ACC-100307,005sW3tnobKnIyN0Nz,Partner,Manufacturing,7827982,1370,Boston,MA,US,2024-03-07,true
001BlPefrwGADRw9Aq,Ironwood Health 309,ACC-100308,005a88RCsXNcc8P2XG,Partner,Technology,6998946,1739,Phoenix,AZ,US,2022-12-02,true
001wVmbVXr4VU0P8Xq,Ironwood Services 310,ACC-100309,0050tsmCN12UJFtP9W,Prospect,Retail,41490702,478,Portland,OR,US,2023-08-28,true
001147IBmH3hR8sw0P,Oakridge Software 311,ACC-100310,005tNEaaVidaDN1aY5,Prospect,Retail,41996879,3902,Nashville,TN,US,2025-01-25,false
001CzvUrcOmfZvnyFW,Acme Labs 312,ACC-100311,005eP2OT2tJzd6Dja9,Prospect,Retail,44680382,832,Boston,MA,US,2025-11-24,false
001fyFT1rj3dK5c9He,Evergreen Logistics 313,ACC-100312,005EQtkoEfdgXDf2kK,Partner,Manufacturing,16666633,2003,Phoenix,AZ,US,2021-09-19,true
001tBK77U5YxROuQqe,Northstar Financial 314,ACC-100313,0059wya6DR3pIs3IPJ,Partner,Technology,45159363,1122,Denver,CO,US,2023-06-10,false
001VY6tvvuYppyj92b,Lighthouse Health 315,ACC-100314,005jkXdzjIn4FETZtu,Customer,Healthcare,17887500,957,Austin,TX,US,2024-08-11,true
001XI2U9YkvATDliM2,Vertex Financial 316,ACC-100315,00536VT96AN7M9vHvw,Prospect,Retail,21950877,3000,Austin,TX,US,2024-03-19,true
001Ai2dUJ08S1OfrdJ,Lighthouse Financial 317,ACC-100316,005oRycfOWj8YbLrlq,Partner,Financial Services,10289216,291,San Diego,CA,US,2023-03-21,true
0011NfSt9YDzVJ0tN2,Ironwood Services 318,ACC-100317,005Xq8vs8ialvuJ4ap,Partner,Healthcare,47503545,440,Phoenix,AZ,US,2024-07-16,true
001ZVbreWwZZEhuSSs,BlueSky Technologies 319,ACC-100318,005zvrK8BJ2mrycCIE,Customer,Education,37276330,3235,Los Angeles,CA,US,2024-01-28,true
001KkIcseS5JNNzvMv,Clearwater Group 320,ACC-100319,005OHuMUHvi8wsLMNv,Partner,Technology,24808560,4725,Seattle,WA,US,2024-09-02,true
001WeL8DHgpVlbJouZ,BlueSky Logistics 321,ACC-100320,00512E80qDwAaI1oOE,Customer,Technology,8472703,1983,Seattle,WA,US,2021-07-16,false
001d30pYRopcXAHHFH,Stratus Health 322,ACC-100321,005GkgNJqeO2GW2jXH,Prospect,Education,45381885,4185,Los Angeles,CA,US,2025-05-12,true
001vGylLYepsbTkIGU,Harbor Energy 323,ACC-100322,005HAD1xOIM0ZXro8p,Customer,Education,36571757,1524,San Francisco,CA,US,2024-11-21,false
0011lit0ypHwwN9q5H,Harbor Health 324,ACC-100323,005hrcAAsV0H3bsIeE,Customer,Manufacturing,47155148,1484,San Francisco,CA,US,2023-11-29,true
