status,lead_source,lead_owner_id,owner_role,task_count,open_task_count,closed_task_count,high_priority_task_count,lead_age_days,owner_tenure_days,days_since_last_task_created,days_since_last_task_activity,open_task_ratio,closed_task_ratio,high_priority_task_ratio,task_velocity,high_priority_velocity,task_count_per_owner_day,task_activity_recency_score,task_created_recency_score,lead_age_bucket,task_count_bucket,lead_is_converted,task_count_per_owner_day_clean,status_context_raw,lead_source_context_raw,owner_role_context_raw,status_context_score,lead_source_context_score,owner_role_context_score,context_score,engagement_score,urgency_score,activity_strength_score,priority_score,priority_percentile,priority_bucket,recommended_action,logistic_prob,xai_logit,xai_probability,reason_1,reason_2,reason_3,xai_summary
Working,Event,00566La41L76C1ZyfL,SDR,3,1,2,1,66,1383,1106.0,1077.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.044776119402985,0.0149253731343283,0.0021676300578034,0.0009276437847866,0.000903342366757,31_90,3_5,0,0.0021676300578034,0.5281847968545216,0.5190130333478957,0.5197045550698068,0.4942857142857143,0.1707142857142857,0.4477678571428571,0.3717321428571428,0.4544955357142857,0.1948032592981995,0.7208616071428572,37.01191027894599,0.0651785714285714,Cold,Add to nurture campaign,0.463515490127989,-0.14619788473793474,0.4635154901279891,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task ratio increased priority."
Qualified,Partner Referral,0059UKz8nd1s6XFb2G,BDR,2,1,1,0,731,0,0.0,0.0,0.5,0.5,0.0,0.0027322404371584,0.0,-0.0063291139240506,1.0,1.0,730_plus,1_2,0,2.0,0.5299698118856344,0.5307710996486508,0.5312605788761002,0.7454464285714286,0.835,1.0,0.8277008928571428,0.5288169642857142,0.2933927585753713,0.3565892857142857,56.052050614404,0.681875,Warm,Follow up within 48 hours,0.4558926633989256,-0.17688914279795045,0.45589266339892565,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Partner Referral,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_partner referral."
Nurturing,Inbound,005C9ZE4d3Sx2TUFjd,AE,3,1,2,1,53,0,267.0,248.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0555555555555555,0.0185185185185185,-0.025,0.0040160642570281,0.003731343283582,31_90,3_5,1,3.0,0.5153911272513128,0.5285364145658262,0.530961155961156,0.2554464285714286,0.6688392857142857,0.5523214285714285,0.4595089285714285,0.4819419642857142,0.2867683664082008,0.8678928571428572,45.30117599224602,0.2526785714285714,Cool,Nurture and monitor,0.50602048083232,0.024083087267807446,0.50602048083232,Lower days since last task created increased priority,Higher task created recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task created increased priority, higher task created recency increased priority, and higher closed task ratio increased priority."
Nurturing,Outbound,005oNQqFKPLjEKAacs,SDR,6,2,4,4,559,573,0.0,0.0,0.3333333333333333,0.6666666666666666,0.6666666666666666,0.0107142857142857,0.0071428571428571,0.0104529616724738,1.0,1.0,366_730,6_10,0,0.0104529616724738,0.5153911272513128,0.5230338145896657,0.5197045550698068,0.2554464285714286,0.5002678571428572,0.4477678571428571,0.3795982142857143,0.9362142857142856,0.3171070442896569,0.7426071428571428,50.84749704297542,0.465625,Cool,Nurture and monitor,0.3674932264551907,-0.5429860426375024,0.3674932264551908,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher high priority task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher high priority task count increased priority."
Open,Web,005mbGysH2pp4xju3N,SDR,4,3,1,2,688,108,0.0,0.0,0.75,0.25,0.5,0.0058055152394775,0.0029027576197387,0.036697247706422,1.0,1.0,366_730,3_5,0,0.036697247706422,0.5309560742601074,0.5322990365798584,0.5197045550698068,1.0,1.0,0.4477678571428571,0.8895535714285715,0.8084330357142857,0.2995356157182284,0.6373125,67.10999704297542,0.960625,Hot,Contact today,0.5514632961252017,0.2065847685622081,0.5514632961252017,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Web,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_web."
Working,Trade Show,005ATkmG7VSdpihf48,SDR,4,3,1,3,1374,0,0.0,0.0,0.75,0.25,0.75,0.0029090909090909,0.0021818181818181,-0.0033812341504649,1.0,1.0,730_plus,3_5,1,4.0,0.5281847968545216,0.5229218060850713,0.5197045550698068,0.4942857142857143,0.336875,0.4477678571428571,0.4298883928571428,0.82696875,0.2046963300039427,0.5813705357142858,45.68950597154685,0.2651785714285714,Cool,Nurture and monitor,0.4905330577176889,-0.037872295200057166,0.49053305771768896,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Nurturing,Event,005kYbLfois6p7LjKf,SDR,4,2,2,1,961,0,0.0,0.0,0.5,0.5,0.25,0.0041580041580041,0.001039501039501,-0.0088300220750551,1.0,1.0,730_plus,3_5,1,4.0,0.5153911272513128,0.5190130333478957,0.5197045550698068,0.2554464285714286,0.1707142857142857,0.4477678571428571,0.2642544642857143,0.7821205357142857,0.2617499014325141,0.5251071428571429,39.316157757261145,0.1004464285714285,Cold,Add to nurture campaign,0.409261009596054,-0.3670211614782431,0.409261009596054,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Nurturing,Inbound,005Zig763saiCy9Xs5,BDR,6,3,3,1,1436,143,0.0,0.0,0.5,0.5,0.1666666666666666,0.0041753653444676,0.0006958942240779,0.0416666666666666,1.0,1.0,730_plus,6_10,1,0.0416666666666666,0.5153911272513128,0.5285364145658262,0.5312605788761002,0.2554464285714286,0.6688392857142857,1.0,0.5490446428571429,0.8849419642857143,0.1964641871467998,0.4037857142857143,49.59240775726114,0.4173214285714285,Cool,Nurture and monitor,0.6024010562276301,0.41547961157929997,0.6024010562276301,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lower lead age increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lower lead age increased priority."
Open,Inbound,005BLRswT6VWAL3Jkq,BDR,6,2,4,3,1021,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.5,0.0058708414872798,0.0029354207436399,-0.0211267605633802,1.0,1.0,730_plus,6_10,1,6.0,0.5309560742601074,0.5285364145658262,0.5312605788761002,1.0,0.6688392857142857,1.0,0.8840937499999999,0.931142857142857,0.2538749014325141,0.7333303571428571,68.93615775726113,0.9764285714285714,Hot,Contact today,0.5835888515018282,0.3375236035747236,0.5835888515018282,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher task intensity per owner day increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher task intensity per owner day increased priority."
Open,Web,005dEsDKcaedNVmJU3,SDR,5,2,3,3,1168,219,0.0,0.0,0.4,0.6,0.6,0.0042771599657827,0.0025662959794696,0.0227272727272727,1.0,1.0,730_plus,3_5,0,0.0227272727272727,0.5309560742601074,0.5322990365798584,0.5197045550698068,1.0,1.0,0.4477678571428571,0.8895535714285715,0.90078125,0.2341427585753712,0.5715044642857143,66.33709525726115,0.953125,Hot,Contact today,0.5475071200586513,0.190603438199492,0.5475071200586513,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Web,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_web."
Qualified,Outbound,005BLRswT6VWAL3Jkq,BDR,3,1,2,0,788,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.0,0.0038022813688212,0.0,-0.0588235294117647,1.0,1.0,730_plus,3_5,1,3.0,0.5299698118856344,0.5230338145896657,0.5312605788761002,0.7454464285714286,0.5002678571428572,1.0,0.7105446428571429,0.6232232142857143,0.2854106157182284,0.434625,53.79481847154685,0.5963392857142857,Warm,Follow up within 48 hours,0.5706515665536127,0.2845100187565311,0.5706515665536127,Lower days since last task activity increased priority,Higher task activity recency increased priority,Owner = role_BDR,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and owner = role_bdr."
Working,Event,005udoqsW2EyiZN9b0,BDR,7,4,3,4,1122,0,0.0,0.0,0.5714285714285714,0.4285714285714285,0.5714285714285714,0.0062333036509349,0.0035618878005342,-0.0090673575129533,1.0,1.0,730_plus,6_10,0,7.0,0.5281847968545216,0.5190130333478957,0.5312605788761002,0.4942857142857143,0.1707142857142857,1.0,0.4821785714285714,0.9708928571428572,0.2403391871467998,0.7579866071428571,53.495041685832575,0.5842857142857143,Warm,Follow up within 48 hours,0.4803695908886007,-0.0785620185263335,0.48036959088860076,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher high priority task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher high priority task count increased priority."
Nurturing,Trade Show,005KXIvx3Ru4Hx5BVz,SDR,5,2,3,0,677,118,0.0,0.0,0.4,0.6,0.0,0.0073746312684365,0.0,0.042016806722689,1.0,1.0,366_730,3_5,1,0.042016806722689,0.5153911272513128,0.5229218060850713,0.5197045550698068,0.2554464285714286,0.336875,0.4477678571428571,0.3224107142857143,0.7676026785714285,0.300857044289657,0.4917142857142857,42.19133632868971,0.1598214285714285,Cold,Add to nurture campaign,0.4560260849970227,-0.17635128352497093,0.4560260849970227,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Qualified,Web,005FmC4bvUmQBFO9r1,BDR,1,0,1,0,1342,336,0.0,0.0,0.0,1.0,0.0,0.0007446016381236,0.0,0.0029673590504451,1.0,1.0,730_plus,1_2,0,0.0029673590504451,0.5299698118856344,0.5322990365798584,0.5312605788761002,0.7454464285714286,1.0,1.0,0.885450892857143,0.4383258928571428,0.2093213300039427,0.1601607142857143,52.06580061440401,0.5219642857142858,Warm,Follow up within 48 hours,0.5697903395885257,0.28099579567077143,0.5697903395885257,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher closed task ratio increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher closed task ratio increased priority."
Open,Trade Show,005mzHykyCWibqXEgp,BDR,3,2,1,2,281,333,0.0,0.0,0.6666666666666666,0.3333333333333333,0.6666666666666666,0.0106382978723404,0.0070921985815602,0.0089820359281437,1.0,1.0,181_365,3_5,0,0.0089820359281437,0.5309560742601074,0.5229218060850713,0.5312605788761002,1.0,0.336875,1.0,0.76790625,0.7369821428571428,0.3548034728610856,0.7367187499999999,63.46718454297542,0.9098214285714286,Hot,Contact today,0.5035654565975101,0.014262068135007095,0.5035654565975101,Lower days since last task activity increased priority,Higher task activity recency increased priority,Owner = role_BDR,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and owner = role_bdr."
Open,Trade Show,005gvRs74Xd8fUlA3x,BDR,7,7,0,2,642,1008,0.0,0.0,1.0,0.0,0.2857142857142857,0.0108864696734059,0.0031104199066874,0.0069375619425173,1.0,1.0,366_730,6_10,0,0.0069375619425173,0.5309560742601074,0.5229218060850713,0.5312605788761002,1.0,0.336875,1.0,0.76790625,0.8430758928571428,0.3056963300039427,0.6260892857142858,63.00955061440399,0.8986607142857143,Hot,Contact today,0.5585120846185702,0.23512560796922014,0.5585120846185702,Lower days since last task activity increased priority,Higher task activity recency increased priority,Higher open task count increased priority,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and higher open task count increased priority."
Working,Web,005U2hcHrNtlfF5gcz,BDR,6,2,4,2,1170,0,0.0,0.0,0.3333333333333333,0.6666666666666666,0.3333333333333333,0.0051238257899231,0.0017079419299743,-0.0052631578947368,1.0,1.0,730_plus,6_10,1,6.0,0.5281847968545216,0.5322990365798584,0.5312605788761002,0.4942857142857143,1.0,1.0,0.7724285714285715,0.9126071428571428,0.2338034728610855,0.6364107142857143,62.52749704297543,0.8879464285714286,Hot,Contact today,0.5409380066962233,0.1641194194656723,0.5409380066962233,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Web,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_web."
Qualified,Partner Referral,005MwKfgdf4TfBF8Zg,AE,3,2,1,0,1058,0,0.0,0.0,0.6666666666666666,0.3333333333333333,0.0,0.0028328611898017,0.0,-0.0146341463414634,1.0,1.0,730_plus,3_5,0,3.0,0.5299698118856344,0.5307710996486508,0.530961155961156,0.7454464285714286,0.835,0.5523214285714285,0.7381651785714285,0.6223392857142857,0.2487677585753712,0.3828035714285714,53.264461328689706,0.5751785714285714,Warm,Follow up within 48 hours,0.5315562069135775,0.12639282126054027,0.5315562069135775,Lower days since last task activity increased priority,Higher task activity recency increased priority,Lead = source_Partner Referral,"This lead is ranked higher because lower days since last task activity increased priority, higher task activity recency increased priority, and lead = source_partner referral."
